word,nucleus,length
ἀποφθινύθουσι,3,S
ἀποφθινύθουσι,5,S
ἀποψυχθεὶς,0,S
ἀπούρας,0,S
ἀπριάτην,1,S
ἀπριάτην,2,S
ἀπροτίμαστος,2,S
ἀπτῆσι,2,S
ἀπωσάμενοι,0,S
ἀπωσάμενοι,2,S
ἀπωσάμενον,0,S
ἀπωσάμενον,2,S
ἀπωσέμεν,0,S
ἀπωσαμένους,0,S
ἀπωσαμένους,2,S
ἀπό,0,S
ἀπόβλητον,0,S
ἀπόβλητ’,0,S
ἀπόειπ’,0,S
ἀπόερσε,0,S
ἀπόλεσσαν,0,S
ἀπόληγε,0,S
ἀπόλλων,0,S
ἀπόλλωνα,0,S
ἀπόλλωνα,3,S
ἀπόλλωνι,0,L
ἀπόλλωνι,3,S
ἀπόλλωνος,0,S
ἀπόλοιτο,0,S
ἀπόλοντο,0,S
ἀπόλωνται,0,S
ἀπόναιο,0,S
ἀπόνηθ’,0,S
ἀπόπαυε,0,S
ἀπόπροθεν,0,S
ἀπόπροθι,0,S
ἀπόπροθι,3,S
ἀπόρθητος,0,S
ἀπόρουσεν,0,S
ἀπόστιχε,0,S
ἀπόστιχε,2,S
ἀπόσχωνται,0,S
ἀπόσχῃ,0,S
ἀπότμου,0,S
ἀπόφασθε,0,S
ἀπύρους,0,S
ἀπύρους,1,S
ἀπύρωτον,0,S
ἀπύρωτον,1,S
ἀπώλεσα,0,S
ἀπώλεσα,3,S
ἀπώλεσαν,0,S
ἀπώλεσαν,3,S
ἀπώλεσε,0,S
ἀπώλεσεν,0,S
ἀπώλεσ’,0,S
ἀπώλετο,0,S
ἀπώσασθαι,0,S
ἀπώσατο,0,S
ἀπώσατο,2,S
ἀπώσει,0,S
ἀπώσεται,0,S
ἀπώσομεν,0,S
ἀπὸ,0,S
ἀπῆλθεν,0,S
ἀπῶσαν,0,S
ἀπῶσαν,2,S
ἀπῶσεν,0,S
ἀπ’,0,S
ἀράβησε,0,S
ἀράβησε,1,S
ἀράξω,0,S
ἀράρῃ,0,S
ἀράρῃ,1,S
ἀράων,0,L
ἀράων,1,L
ἀρέσαι,0,S
ἀρέσθαι,0,S
ἀρέσθ’,0,S
ἀρέων,0,S
ἀρήγει,0,S
ἀρήγειν,0,S
ἀρήγεις,0,S
ἀρήγων,0,S
ἀρήγῃ,0,S
ἀρήνην,0,L
ἀρήνης,0,L
ἀρήξειν,0,S
ἀρήρει,0,S
ἀρήσασθαι,0,L
ἀρήσῃ,0,L
ἀρήτοιο,0,L
ἀρήϊα,0,S
ἀρήϊα,2,S
ἀρήϊα,3,S
ἀρήϊοι,0,S
ἀρήϊοι,2,S
ἀρήϊον,0,S
ἀρήϊον,2,S
ἀρήϊος,0,S
ἀρήϊος,2,S
ἀρίγνωτοι,0,S
ἀρίζηλοι,0,S
ἀρίζηλον,0,S
ἀρίμοις,0,S
ἀρίμοις,1,S
ἀρίονα,0,S
ἀρίονα,1,L
ἀρίονα,3,S
ἀρίσβαντος,0,S
ἀρίσβηθεν,0,S
ἀρίσβην,0,S
ἀρίσβῃ,0,S
ἀρίστας,0,S
ἀρίστη,0,S
ἀρίστην,0,S
ἀρίστοις,0,S
ἀρίστου,0,S
ἀρίστους,0,S
ἀρίστω,0,S
ἀραιήν,0,S
ἀραιαί,0,S
ἀραιθυρέην,0,S
ἀραιθυρέην,2,S
ἀραιῇσιν,0,S
ἀραρυίας,0,S
ἀραρυίας,1,S
ἀραρυίῃ,0,S
ἀραρυίῃ,1,S
ἀραρυῖα,0,S
ἀραρυῖα,1,S
ἀραρυῖαι,0,S
ἀραρυῖαι,1,S
ἀραρυῖαν,0,S
ἀραρυῖαν,1,S
ἀραρυῖαν,3,S
ἀργέτα,2,S
ἀργέτι,2,S
ἀργίποδας,1,S
ἀργαλέη,1,S
ἀργαλέην,1,S
ἀργαλέης,1,S
ἀργαλέοιο,1,S
ἀργαλέον,1,S
ἀργαλέος,1,S
ἀργαλέου,1,S
ἀργαλέους,1,S
ἀργαλέων,1,S
ἀργαλέῃ,1,S
ἀργαλέῃσι,1,S
ἀργαλέῃσι,4,S
ἀργαλεώτερος,1,S
ἀργείοισι,3,S
ἀργείοισιν,3,S
ἀργεννάων,2,L
ἀργεστᾶο,2,L
ἀργεϊφόντην,2,S
ἀργεϊφόντης,2,S
ἀργεϊφόντῃ,2,S
ἀργικέραυνε,1,S
ἀργινόεντα,1,S
ἀργινόεντα,4,S
ἀργιόδοντα,1,S
ἀργιόδοντας,1,S
ἀργιόδοντος,1,S
ἀργυρέην,1,S
ἀργυρέοιο,1,S
ἀργυρέοισιν,1,S
ἀργυρέοισιν,4,S
ἀργυρέων,1,S
ἀργυρέῃ,1,S
ἀργυρέῃσιν,1,S
ἀργυροήλου,1,S
ἀργυροδίνην,1,S
ἀργυροδίνην,3,L
ἀργυροδίνης,1,S
ἀργυροδίνης,3,L
ἀργυροδίνῃ,1,S
ἀργυροδίνῃ,3,L
ἀργυρόηλον,1,S
ἀργυρόπεζα,1,S
ἀργυρόπεζα,4,S
ἀργυρόπεζαν,1,S
ἀργυρότοξε,1,S
ἀργυρότοξος,1,S
ἀργυρότοξ’,1,S
ἀργύρεον,1,S
ἀργύρεος,1,S
ἀργύρου,1,S
ἀργύρῳ,1,S
ἀργύφεον,1,S
ἀργῆτα,2,S
ἀργῆτι,2,S
ἀρείοσιν,0,S
ἀρείοσιν,3,S
ἀρείους,0,S
ἀρείω,0,S
ἀρείων,0,S
ἀρειῇ,0,S
ἀρεσάσθω,0,S
ἀρεσσάμενοι,0,S
ἀρεσσάμενοι,2,S
ἀρεσσόμεθ’,0,S
ἀρετάς,0,S
ἀρετάς,2,L
ἀρετή,0,S
ἀρετήν,0,S
ἀρετὴ,0,S
ἀρετὴν,0,S
ἀρετῆς,0,S
ἀρετῇ,0,S
ἀρηΐθοος,0,S
ἀρηΐθοος,2,S
ἀρηΐφιλον,0,S
ἀρηΐφιλον,2,S
ἀρηΐφιλον,3,S
ἀρηΐφιλος,0,S
ἀρηΐφιλος,2,S
ἀρηΐφιλος,3,S
ἀρηγέμεν,0,S
ἀρηγόνες,0,S
ἀρηγών,0,S
ἀρημένος,0,L
ἀρηξέμεν,0,S
ἀρηρομένῃ,0,S
ἀρηρός,0,S
ἀρηρότα,0,S
ἀρηρότα,3,S
ἀρηρότες,0,S
ἀρηρότι,0,S
ἀρηρότι,3,S
ἀρηρότος,0,S
ἀρησόμεθ’,0,L
ἀρητὴρ,0,L
ἀρητὸν,0,L
ἀρητῆρα,0,L
ἀρητῆρος,0,L
ἀρηϊθόοιο,0,S
ἀρηϊθόοιο,2,S
ἀρηϊθόου,0,S
ἀρηϊθόου,2,S
ἀρηϊθόων,0,S
ἀρηϊθόων,2,S
ἀρηϊλύκοιο,0,S
ἀρηϊλύκοιο,2,S
ἀρηϊλύκοιο,3,S
ἀρηϊλύκου,0,S
ἀρηϊλύκου,2,S
ἀρηϊλύκου,3,S
ἀρηϊφάτους,0,S
ἀρηϊφάτους,2,S
ἀρηϊφάτους,3,S
ἀρηϊφίλου,0,S
ἀρηϊφίλου,2,S
ἀρηϊφίλου,3,S
ἀρηϊφίλων,0,S
ἀρηϊφίλων,2,S
ἀρηϊφίλων,3,S
ἀρηϊφίλῳ,0,S
ἀρηϊφίλῳ,2,S
ἀρηϊφίλῳ,3,S
ἀριάδνῃ,0,S
ἀριάδνῃ,1,S
ἀριδείκετον,0,S
ἀριδείκετον,1,S
ἀριδείκετος,0,S
ἀριδείκετος,1,S
ἀριζήλη,0,S
ἀριζήλω,0,S
ἀριθμηθήμεναι,0,S
ἀριπρεπέα,0,S
ἀριπρεπέα,4,L
ἀριπρεπέες,0,S
ἀριπρεπέ’,0,S
ἀριστέρ’,0,S
ἀριστήεσσιν,0,S
ἀριστήεσσιν,4,S
ἀριστήων,0,L
ἀριστερά,0,S
ἀριστερά,3,S
ἀριστερόν,0,S
ἀριστερόφιν,0,S
ἀριστερόφιν,4,L
ἀριστερὰ,0,S
ἀριστερὰ,3,S
ἀριστερὸν,0,S
ἀριστερὸς,0,S
ἀριστεύειν,0,S
ἀριστεύεσκε,0,S
ἀριστεύεσκεν,0,S
ἀριστεύοντα,0,S
ἀριστεύοντα,4,S
ἀριστῆα,0,S
ἀριστῆας,0,S
ἀριστῆες,0,S
ἀριστῆος,0,S
ἀριφραδέα,0,S
ἀριφραδέα,2,S
ἀριφραδέα,4,L
ἀριφραδές,0,S
ἀριφραδές,2,S
ἀρκάδες,1,S
ἀρκαδίην,1,S
ἀρκαδίην,2,S
ἀρκεσίλαον,2,S
ἀρκεσίλαον,3,L
ἀρκεσίλαός,2,S
ἀρκεσίλαός,3,L
ἀρνευτῆρι,3,S
ἀρνυμένω,1,S
ἀρνύμενοι,1,S
ἀρνύμενος,1,S
ἀρξάμενος,1,S
ἀροίμεθά,0,S
ἀροίμεθά,3,S
ἀροίμην,0,S
ἀροτὴρ,0,S
ἀρούρας,0,S
ἀρούρης,0,S
ἀρούρῃ,0,S
ἀρσινόου,1,S
ἀρτέμιδος,2,S
ἀρτίπος,1,S
ἀρτιεπὴς,1,S
ἀρτύναντες,1,L
ἀρτύνετο,1,L
ἀρχεκάκους,2,S
ἀρωγοί,0,S
ἀρωγοὶ,0,S
ἀρωγός,0,S
ἀρωγῆς,0,S
ἀρωγῇ,0,S
ἀρόμην,0,S
ἀρὴν,0,S
ἀρᾶται,0,L
ἀρᾶται,1,L
ἀρῆξαι,0,S
ἀρῆς,0,S
ἀσίνην,0,S
ἀσίνην,1,S
ἀσίου,0,L
ἀσίου,1,S
ἀσίω,0,L
ἀσίω,1,S
ἀσίῳ,0,L
ἀσίῳ,1,S
ἀσαῖον,0,L
ἀσημάντοισιν,0,S
ἀσημάντοισιν,4,S
ἀσθμαίνοντα,3,S
ἀσιάδην,0,L
ἀσιάδην,1,S
ἀσιάδην,2,S
ἀσιάδης,0,L
ἀσιάδης,1,S
ἀσιάδης,2,S
ἀσιάδῃ,0,L
ἀσιάδῃ,1,S
ἀσιάδῃ,2,S
ἀσκάλαφον,1,S
ἀσκάλαφον,2,S
ἀσκάλαφος,1,S
ἀσκάλαφος,2,S
ἀσκάλαφόν,1,S
ἀσκάλαφόν,2,S
ἀσκάνιος,1,S
ἀσκάνιος,2,S
ἀσκήσας,2,L
ἀσκήσασα,2,L
ἀσκήσασα,3,S
ἀσκαλάφου,1,S
ἀσκαλάφου,2,S
ἀσκαλάφῳ,1,S
ἀσκαλάφῳ,2,S
ἀσκανίης,1,S
ἀσκανίης,2,S
ἀσκληπιάδη,2,S
ἀσκληπιάδη,3,S
ἀσκληπιάδην,2,S
ἀσκληπιάδην,3,S
ἀσκληπιάδῃ,2,S
ἀσκληπιάδῃ,3,S
ἀσκληπιοῦ,2,S
ἀσπάσιοι,1,S
ἀσπάσιοι,2,S
ἀσπίδα,1,S
ἀσπίδα,2,S
ἀσπίδας,1,S
ἀσπίδας,2,S
ἀσπίδες,1,S
ἀσπίδι,1,S
ἀσπίδι,2,S
ἀσπίδος,1,S
ἀσπίδ’,1,S
ἀσπίσι,1,S
ἀσπίσι,2,S
ἀσπαίροντα,3,S
ἀσπαίρουσα,3,S
ἀσπασίη,1,S
ἀσπασίη,2,S
ἀσπασίως,1,S
ἀσπασίως,2,S
ἀσπιδιώτας,1,S
ἀσπιδιώτας,2,S
ἀσπιστάων,2,L
ἀσπουδί,2,L
ἀσπὶς,1,S
ἀσσάρακος,1,S
ἀσσάρακος,2,S
ἀστέρι,2,S
ἀστέριον,2,S
ἀσταχύεσσιν,1,S
ἀσταχύεσσιν,2,S
ἀστεμφέα,3,S
ἀστερόεντα,4,S
ἀστοῖσιν,2,S
ἀστράγαλον,1,S
ἀστράγαλον,2,S
ἀστράσι,1,S
ἀστράσι,2,S
ἀστραγάλοισι,1,S
ἀστραγάλοισι,2,S
ἀστραγάλοισι,4,S
ἀστυάνακτ’,1,S
ἀστυάνακτ’,2,S
ἀστυάναξ,1,S
ἀστυάναξ,2,S
ἀστυβοώτην,1,S
ἀστυόχεια,1,S
ἀστυόχεια,4,S
ἀστυόχη,1,S
ἀστύαλον,1,S
ἀστύαλον,2,S
ἀστύνοον,1,S
ἀστύπυλόν,1,S
ἀστύπυλόν,2,S
ἀσφάραγον,1,S
ἀσφάραγον,2,S
ἀσφαλέως,1,S
ἀσφαλὲς,1,S
ἀσχαλάαν,1,S
ἀσχαλάαν,2,S
ἀσχαλάᾳ,1,S
ἀσχαλάᾳ,2,S
ἀσχαλόωντα,1,S
ἀσχαλόωσι,1,S
ἀσχαλόωσι,4,S
ἀσωπὸν,0,L
ἀσωπῷ,0,L
ἀσύφηλον,0,S
ἀσύφηλον,1,S
ἀτάλαντε,0,S
ἀτάλαντε,1,S
ἀτάλαντοι,0,S
ἀτάλαντοι,1,S
ἀτάλαντον,0,S
ἀτάλαντον,1,S
ἀτάλαντος,0,S
ἀτάλαντος,1,S
ἀτάρ,0,S
ἀτάρβητος,0,S
ἀτάσθαλα,0,S
ἀτάσθαλα,2,S
ἀτάσθαλα,3,S
ἀτάσθαλον,0,S
ἀτάσθαλον,2,S
ἀτέλεστα,0,S
ἀτέλεστον,0,S
ἀτέμβονται,0,S
ἀτέοντα,0,S
ἀτέοντα,3,S
ἀτέρπου,0,S
ἀτίζων,0,S
ἀτίμητον,0,S
ἀτίμητον,1,L
ἀτίταλλεν,0,S
ἀτίταλλεν,1,S
ἀτίταλλον,0,S
ἀτίταλλον,1,S
ἀτίταλλ’,0,S
ἀτίταλλ’,1,S
ἀτίτηλα,0,S
ἀτίτηλα,1,S
ἀτίτηλα,3,S
ἀταλάφρονα,0,S
ἀταλάφρονα,1,S
ἀταλάφρονα,4,S
ἀταλὰ,0,S
ἀταλὰ,1,S
ἀταλῇσι,0,S
ἀταλῇσι,1,S
ἀταρβὴς,0,S
ἀταρπιτὸς,0,S
ἀταρπιτὸς,2,S
ἀταρπὸν,0,S
ἀταρτηροῖς,0,S
ἀτασθαλίῃσιν,0,S
ἀτασθαλίῃσιν,2,S
ἀτασθαλίῃσιν,3,S
ἀτασθαλίῃσιν,5,S
ἀτειρέα,0,S
ἀτειρέα,3,S
ἀτειρέας,0,S
ἀτειρέας,3,S
ἀτειρής,0,S
ἀτειρὴς,0,S
ἀτελευτήτῳ,0,S
ἀτελεύτητον,0,S
ἀτεμβόμενος,0,S
ἀτεμβόμενός,0,S
ἀτερπὴς,0,S
ἀτιμάζεσκε,0,S
ἀτιμάζεσκε,1,L
ἀτιμήσαιτε,0,S
ἀτιμήσαιτε,1,L
ἀτιμήσειε,0,S
ἀτιμήσειε,1,L
ἀτιμήσει’,0,S
ἀτιμήσει’,1,L
ἀτιμοτάτη,0,S
ἀτιμοτάτη,1,L
ἀτιμοτάτη,3,S
ἀτιμότερον,0,S
ἀτιμότερον,1,L
ἀτρέμα,2,S
ἀτρέμας,2,S
ἀτρέϊ,2,S
ἀτρεΐδα,2,S
ἀτρεΐδα,3,L
ἀτρεΐδαι,2,S
ἀτρεΐδαο,2,S
ἀτρεΐδαο,3,L
ἀτρεΐδας,2,S
ἀτρεΐδεω,2,S
ἀτρεΐδη,2,S
ἀτρεΐδην,2,S
ἀτρεΐδης,2,S
ἀτρεΐδῃ,2,S
ἀτρεΐδῃς,2,S
ἀτρεΐδῃσιν,2,S
ἀτρεΐδῃσιν,4,S
ἀτρεΐωνα,2,S
ἀτρεΐωνα,4,S
ἀτρεΐωνι,2,S
ἀτρεΐωνος,2,S
ἀτρυγέτοιο,1,S
ἀτρυτώνη,1,L
ἀτρύγετον,1,S
ἀτυζομένην,0,S
ἀτυζομένους,0,S
ἀτυζομένω,0,S
ἀτυζομένῃ,0,S
ἀτυζόμενοι,0,S
ἀτυμνιάδην,0,S
ἀτυμνιάδην,2,S
ἀτυμνιάδην,3,S
ἀτυχθεὶς,0,S
ἀτύμνιον,0,S
ἀτύμνιον,2,S
ἀτὰρ,0,S
ἀτὰρ,1,S
ἀφάμαρτε,0,S
ἀφάμαρτε,1,S
ἀφάμαρτεν,0,S
ἀφάμαρτεν,1,S
ἀφάρτεροι,0,S
ἀφέηκε,0,S
ἀφέλοντο,0,S
ἀφέλωμαι,0,S
ἀφέξεαι,0,S
ἀφέστασαν,0,S
ἀφέστασαν,2,S
ἀφέστασαν,3,S
ἀφέστατε,0,S
ἀφέστατε,2,S
ἀφέτην,0,S
ἀφέῃ,0,S
ἀφήσω,0,S
ἀφήτορος,0,S
ἀφήῃ,0,S
ἀφίει,0,S
ἀφίει,1,S
ἀφίκετο,0,S
ἀφίκετο,1,L
ἀφίκηαι,0,S
ἀφίκηαι,1,S
ἀφίκηται,0,S
ἀφίκηται,1,S
ἀφίκοντο,0,S
ἀφίκοντο,1,S
ἀφίκωμαι,0,S
ἀφίκωμαι,1,S
ἀφίκωνται,0,S
ἀφίκωνται,1,S
ἀφίξεται,0,S
ἀφίσταται,0,S
ἀφίσταται,2,S
ἀφαιρήσεσθαι,0,S
ἀφαιρεῖται,0,S
ἀφαμαρτοεπής,0,S
ἀφαμαρτοεπής,1,S
ἀφαμαρτούσῃ,0,S
ἀφαμαρτούσῃ,1,S
ἀφαρπάξαι,0,S
ἀφαρῆά,0,S
ἀφαρῆά,1,S
ἀφαρῆά,3,S
ἀφαρῆα,0,S
ἀφαρῆα,1,S
ἀφαρῆα,3,S
ἀφαυροῦ,0,S
ἀφαυρότατος,0,S
ἀφαυρότατος,3,S
ἀφαυρότερον,0,S
ἀφαυρότερος,0,S
ἀφείη,0,S
ἀφείλεο,0,S
ἀφείλετο,0,S
ἀφελέσθαι,0,S
ἀφελοίμεθα,0,S
ἀφελοίμεθα,4,S
ἀφεξόμεθ’,0,S
ἀφεσταότες,0,S
ἀφεσταότες,2,S
ἀφεστᾶσιν,0,S
ἀφεστᾶσιν,2,L
ἀφεστᾶσ’,0,S
ἀφεστᾶσ’,2,L
ἀφικάνει,0,S
ἀφικάνει,1,S
ἀφικάνει,2,L
ἀφικάνεις,0,S
ἀφικάνεις,1,S
ἀφικάνεις,2,L
ἀφικέσθαι,0,S
ἀφικέσθαι,1,S
ἀφορμηθεῖεν,0,S
ἀφραδέοντι,1,S
ἀφραδέως,1,S
ἀφραδίῃ,1,S
ἀφραδίῃ,2,S
ἀφραδίῃσι,1,S
ἀφραδίῃσι,2,S
ἀφραδίῃσι,4,S
ἀφραδίῃσιν,1,S
ἀφραδίῃσιν,2,S
ἀφραδίῃσιν,4,S
ἀφροδίτη,0,S
ἀφροδίτη,2,L
ἀφροδίτην,0,S
ἀφροδίτην,2,L
ἀφροδίτης,0,S
ἀφροδίτης,2,L
ἀφροδίτῃ,0,S
ἀφροδίτῃ,2,L
ἀφροσύνης,2,S
ἀφυσσόμενοι,0,S
ἀφυσσόμενος,0,S
ἀφωπλίζοντο,0,S
ἀφύλλοισιν,0,S
ἀφύξειν,0,S
ἀφύσσατο,0,S
ἀφύσσατο,2,S
ἀφύσσων,0,S
ἀφῆκε,0,S
ἀφῆκεν,0,S
ἀφῆκ’,0,S
ἀφ’,0,S
ἀχέουσ’,0,S
ἀχέων,0,S
ἀχαιΐδα,0,S
ἀχαιΐδα,2,S
ἀχαιΐδα,3,S
ἀχαιΐδες,0,S
ἀχαιΐδες,2,S
ἀχαιικόν,0,S
ἀχαιικόν,2,S
ἀχαιοί,0,S
ἀχαιούς,0,S
ἀχαιοὶ,0,S
ἀχαιοὺς,0,S
ἀχαιοῖς,0,S
ἀχαιοῖσι,0,S
ἀχαιοῖσιν,0,S
ἀχαιοῖσιν,3,L
ἀχαιϊάδων,0,S
ἀχαιϊάδων,2,S
ἀχαιϊάδων,3,S
ἀχαιϊκόν,0,S
ἀχαιϊκόν,2,S
ἀχαιϊκὸν,0,S
ἀχαιϊκὸν,2,S
ἀχαιὸς,0,S
ἀχαιῶν,0,S
ἀχελώϊον,0,S
ἀχελώϊον,3,S
ἀχελώϊος,0,S
ἀχελώϊος,3,S
ἀχερωῒς,0,S
ἀχεύων,0,S
ἀχιλεύς,0,S
ἀχιλεύς,1,S
ἀχιλεὺς,0,S
ἀχιλεὺς,1,S
ἀχιλεῦ,0,S
ἀχιλεῦ,1,S
ἀχιλλεύς,0,S
ἀχιλλεὺς,0,S
ἀχιλλεῖ,0,S
ἀχιλλεῦ,0,S
ἀχιλλῆα,0,S
ἀχιλλῆα,3,L
ἀχιλλῆος,0,S
ἀχιλλῆϊ,0,S
ἀχιλλῆϊ,3,L
ἀχιλῆά,0,S
ἀχιλῆά,1,S
ἀχιλῆά,3,S
ἀχιλῆα,0,S
ἀχιλῆα,1,S
ἀχιλῆα,3,S
ἀχιλῆος,0,S
ἀχιλῆος,1,S
ἀχιλῆϊ,0,S
ἀχιλῆϊ,1,S
ἀχιλῆϊ,3,S
ἀχιλῆ’,0,S
ἀχιλῆ’,1,S
ἀχλύος,1,S
ἀχλύς,1,L
ἀχνυμένη,1,S
ἀχνυμένοις,1,S
ἀχνυμένω,1,S
ἀχνυμένῃ,1,S
ἀχνύμενοί,1,S
ἀχνύμενοι,1,S
ἀχνύμενος,1,S
ἀχνύμενός,1,S
ἀχυρμιαί,0,S
ἀχυρμιαί,2,S
ἀψῖσι,1,L
ἀψῖσι,2,S
ἀωτεῖς,0,S
ἀϊδήλως,0,S
ἀϊδήλως,1,S
ἀϊδωνεύς,0,S
ἀϊδωνεύς,1,S
ἀϊδωνῆϊ,0,S
ἀϊδωνῆϊ,1,S
ἀϊκὰς,0,L
ἀϊκὰς,1,L
ἀϊκὰς,2,L
ἀϊκῶς,0,S
ἀϊκῶς,1,S
ἀϊχθήτην,0,L
ἀϊχθῆναι,0,L
ἀϋσάντων,0,S
ἀϋσάντων,1,L
ἀϋτή,0,S
ἀϋτή,1,L
ἀϋτήν,0,S
ἀϋτήν,1,L
ἀϋτμένα,0,S
ἀϋτμένα,3,S
ἀϋτμή,0,S
ἀϋτμὴν,0,S
ἀϋτὴ,0,S
ἀϋτὴ,1,L
ἀϋτὴν,0,S
ἀϋτὴν,1,L
ἀϋτῆς,0,S
ἀϋτῆς,1,L
ἀϋτῇ,0,S
ἀϋτῇ,1,L
ἀόλλισσαν,0,S
ἀώτῳ,0,S
ἀὴρ,0,L
ἀᾶται,0,S
ἀᾶται,1,L
ἁδεῖν,0,S
ἁδινάων,0,S
ἁδινάων,1,S
ἁδινάων,2,L
ἁδινοῦ,0,S
ἁδινοῦ,1,S
ἁδινὰ,0,S
ἁδινὰ,1,S
ἁδινὸν,0,S
ἁδινὸν,1,S
ἁλίαρτον,0,S
ἁλίαρτον,1,S
ἁλίοιο,0,S
ἁλίοιο,1,S
ἁλίπλοα,0,S
ἁλίπλοα,3,S
ἁλίωσε,0,S
ἁλίωσε,1,S
ἁλίῃσι,0,S
ἁλίῃσι,1,S
ἁλίῃσι,3,S
ἁλιάων,0,S
ἁλιάων,1,S
ἁλιάων,2,L
ἁλιζώνων,0,S
ἁλιμυρηέντων,0,S
ἁλιμυρηέντων,1,S
ἁλιμυρηέντων,2,L
ἁλοίη,0,S
ἁλοίην,0,S
ἁλοσύδνης,0,S
ἁλοῦσά,0,S
ἁλοῦσά,2,S
ἁλόθεν,0,S
ἁλόντε,0,L
ἁλός,0,S
ἁλώμεναι,0,S
ἁλώω,0,S
ἁλώῃ,0,S
ἁλὶ,0,S
ἁλὶ,1,S
ἁλὸς,0,S
ἁλῶναι,0,S
ἁμάρτῃ,0,S
ἁμάς,0,L
ἁμήν,0,L
ἁμαρτοεπὲς,0,S
ἁμαρτών,0,S
ἁμαρτὼν,0,S
ἁμαρτῇ,0,S
ἁματροχιὰς,0,S
ἁματροχιὰς,3,S
ἁματροχιὰς,4,L
ἁμὸν,0,L
ἁπάντων,0,S
ἁπάντῃ,0,S
ἁπάσας,0,S
ἁπάσας,1,L
ἁπάσης,0,S
ἁπάσης,1,L
ἁπαλάων,0,S
ἁπαλάων,1,S
ἁπαλάων,2,L
ἁπαλοτρεφέος,0,S
ἁπαλοτρεφέος,1,S
ἁπαλόν,0,S
ἁπαλόν,1,S
ἁπαλὴν,0,S
ἁπαλὴν,1,S
ἁπαλῆς,0,S
ἁπαλῆς,1,S
ἁρματροχιὴ,3,S
ἁρμονίδεω,2,S
ἁρμονιάων,2,S
ἁρμονιάων,3,L
ἁρπάξας,2,L
ἁρπάσῃ,1,S
ἁρπαλίων,1,S
ἁρπαλίων,2,S
ἁφόωντα,0,S
ἁψάμενοι,1,S
ἁψάμενος,1,S
ἂν,0,S
ἃ,0,S
ἃμα,0,S
ἃμα,1,S
ἃς,0,L
ἄαπτοι,0,S
ἄασας,0,S
ἄασας,1,S
ἄατόν,0,S
ἄατόν,1,S
ἄβαντες,0,S
ἄβυδον,0,S
ἄβυδον,1,L
ἄγαγεν,0,S
ἄγαγεν,1,S
ἄγαγ’,0,S
ἄγαγ’,1,S
ἄγαλμα,0,S
ἄγαμός,0,S
ἄγαμός,1,S
ἄγγεα,2,S
ἄγε,0,S
ἄγεθ’,0,S
ἄγει,0,S
ἄγειν,0,S
ἄγειρεν,0,S
ἄγεις,0,S
ἄγεν,0,S
ἄγερθεν,0,S
ἄγεσθαι,0,S
ἄγετε,0,S
ἄγετ’,0,S
ἄγη,0,S
ἄγηται,0,S
ἄγκεα,2,S
ἄγνυτον,1,S
ἄγοι,0,S
ἄγοιεν,0,S
ἄγοιτο,0,S
ἄγον,0,S
ἄγοντα,0,S
ἄγοντα,2,S
ἄγοντε,0,S
ἄγοντες,0,S
ἄγοντι,0,S
ἄγοντι,2,S
ἄγονός,0,S
ἄγουσαι,0,S
ἄγουσι,0,S
ἄγουσι,2,S
ἄγουσιν,0,S
ἄγρια,1,S
ἄγρια,2,S
ἄγριον,1,S
ἄγριος,1,S
ἄγυιαν,0,S
ἄγυιαν,2,S
ἄγχι,1,S
ἄγχιστα,2,S
ἄγων,0,S
ἄγῃ,0,S
ἄγ’,0,S
ἄδην,0,L
ἄεθλα,0,S
ἄεθλα,2,S
ἄεθλον,0,S
ἄειδε,0,S
ἄειδον,0,S
ἄειραν,0,S
ἄειραν,2,S
ἄειρε,0,S
ἄειρεν,0,S
ἄελλαι,0,S
ἄερθεν,0,S
ἄητο,0,S
ἄητον,0,S
ἄθαπτος,0,S
ἄκεσσαι,0,S
ἄκμονα,2,S
ἄκμονας,2,S
ἄκοιτιν,0,S
ἄκοιτις,0,S
ἄκοντα,0,S
ἄκοντα,2,S
ἄκοντες,0,S
ἄκοντι,0,S
ἄκοντι,2,S
ἄκος,0,S
ἄκοσμά,0,S
ἄκοσμά,2,S
ἄκουε,0,S
ἄκουον,0,S
ἄκουσα,0,S
ἄκουσα,2,S
ἄκουσαν,0,S
ἄκουσε,0,S
ἄκουσον,0,S
ἄκρα,1,S
ἄκριτα,1,S
ἄκριτα,2,S
ἄκριτοί,1,S
ἄκριτον,1,S
ἄλαλκε,0,S
ἄλαστε,0,S
ἄλαστον,0,S
ἄλγεά,2,S
ἄλγεα,2,S
ἄλγεσι,2,S
ἄλγιον,1,S
ἄλεισον,0,S
ἄλεν,0,S
ἄλευαι,0,S
ἄληκτον,0,L
ἄλκαρ,1,S
ἄλκιμοι,1,S
ἄλκιμον,1,S
ἄλκιμος,1,S
ἄλκιμός,1,S
ἄλλά,1,S
ἄλλα,1,S
ἄλλοισι,2,S
ἄλλοισιν,2,S
ἄλλυδις,1,S
ἄλλυδις,2,S
ἄλλῃσι,2,S
ἄλοχοι,0,S
ἄλοχον,0,S
ἄλοχος,0,S
ἄλοχόν,0,S
ἄλοχός,0,S
ἄλταο,1,L
ἄλφιτα,1,S
ἄλφιτα,2,S
ἄμαξαν,0,S
ἄμαξαν,2,S
ἄμειβε,0,S
ἄμειβεν,0,S
ἄμειβον,0,S
ἄμεινον,0,S
ἄμεναι,0,L
